timestamp,datetime,resource_id,resource_type,process_state,location,coupler_type,batch_id,rake_id,locomotive_id
7626.0,2025-12-06T07:06:00+00:00,W4522,wagon,rake_coupling_started,WS_02,DAC,,,
7626.0,2025-12-06T07:06:00+00:00,W7155,wagon,rake_coupling_started,WS_02,DAC,,,
7628.0,2025-12-06T07:08:00+00:00,W4522,wagon,rake_coupling_completed,WS_02,DAC,,,
7628.0,2025-12-06T07:08:00+00:00,W7155,wagon,rake_coupling_completed,WS_02,DAC,,,
7643.0,2025-12-06T07:23:00+00:00,W11014,wagon,rake_coupling_started,WS_01,DAC,,,
7643.0,2025-12-06T07:23:00+00:00,W4479,wagon,rake_coupling_started,WS_01,DAC,,,
7645.0,2025-12-06T07:25:00+00:00,W11014,wagon,rake_coupling_completed,WS_01,DAC,,,
7645.0,2025-12-06T07:25:00+00:00,W4479,wagon,rake_coupling_completed,WS_01,DAC,,,
7767.0,2025-12-06T09:27:00+00:00,W10957,wagon,rake_coupling_started,collection2,SCREW,,,
7767.0,2025-12-06T09:27:00+00:00,W6303,wagon,rake_coupling_started,collection2,SCREW,,,
