timestamp,datetime,workshop_id,change_type,total_bays,busy_before,busy_after,available_before,available_after,utilization_before_percent,utilization_after_percent
7702.0,2025-12-06T08:22:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
7736.0,2025-12-06T08:56:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
7762.0,2025-12-06T09:22:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
7917.0,2025-12-06T11:57:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
7977.0,2025-12-06T12:57:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
8074.0,2025-12-06T14:34:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
8134.0,2025-12-06T15:34:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
8242.0,2025-12-06T17:22:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
8302.0,2025-12-06T18:22:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
8383.5,2025-12-06T19:43:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
8443.5,2025-12-06T20:43:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
8445.0,2025-12-06T20:45:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
8505.0,2025-12-06T21:45:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
8602.0,2025-12-06T23:22:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
8662.0,2025-12-07T00:22:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
8759.0,2025-12-07T01:59:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
8819.0,2025-12-07T02:59:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
8867.5,2025-12-07T03:47:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
8927.5,2025-12-07T04:47:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
8933.0,2025-12-07T04:53:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
8993.0,2025-12-07T05:53:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
9041.5,2025-12-07T06:41:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
9101.5,2025-12-07T07:41:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
9276.0,2025-12-07T10:36:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
9336.0,2025-12-07T11:36:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
9433.0,2025-12-07T13:13:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
9493.0,2025-12-07T14:13:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
9551.5,2025-12-07T15:11:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
9607.0,2025-12-07T16:07:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
9611.5,2025-12-07T16:11:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
9667.0,2025-12-07T17:07:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
9733.5,2025-12-07T18:13:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
9793.5,2025-12-07T19:13:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
9925.0,2025-12-07T21:25:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
9951.0,2025-12-07T21:51:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
9985.0,2025-12-07T22:25:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
10011.0,2025-12-07T22:51:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
10117.5,2025-12-08T00:37:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
10143.5,2025-12-08T01:03:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
10177.5,2025-12-08T01:37:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
10203.5,2025-12-08T02:03:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
10316.5,2025-12-08T03:56:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
10376.5,2025-12-08T04:56:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
10507.5,2025-12-08T07:07:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
10542.5,2025-12-08T07:42:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
10567.5,2025-12-08T08:07:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
10602.5,2025-12-08T08:42:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
10752.0,2025-12-08T11:12:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
10811.5,2025-12-08T12:11:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
10812.0,2025-12-08T12:12:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
10871.5,2025-12-08T13:11:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
10909.0,2025-12-08T13:49:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
10969.0,2025-12-08T14:49:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
11174.5,2025-12-08T18:14:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
11234.5,2025-12-08T19:14:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
11257.5,2025-12-08T19:37:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
11317.5,2025-12-08T20:37:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
11452.0,2025-12-08T22:52:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
11478.5,2025-12-08T23:18:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
11512.0,2025-12-08T23:52:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
11538.5,2025-12-09T00:18:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
11685.0,2025-12-09T02:45:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
11745.0,2025-12-09T03:45:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
11756.0,2025-12-09T03:56:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
11816.0,2025-12-09T04:56:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
