timestamp,datetime,workshop_id,change_type,total_bays,busy_before,busy_after,available_before,available_after,utilization_before_percent,utilization_after_percent
12067.0,2025-12-09T09:07:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
12101.0,2025-12-09T09:41:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
12127.0,2025-12-09T10:07:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
12139.5,2025-12-09T10:19:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
12199.5,2025-12-09T11:19:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
12301.0,2025-12-09T13:01:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
12327.0,2025-12-09T13:27:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
12361.0,2025-12-09T14:01:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
12387.0,2025-12-09T14:27:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
12502.0,2025-12-09T16:22:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
12528.0,2025-12-09T16:48:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
12562.0,2025-12-09T17:22:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
12588.0,2025-12-09T17:48:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
12678.5,2025-12-09T19:18:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
12704.5,2025-12-09T19:44:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
12738.5,2025-12-09T20:18:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
12764.5,2025-12-09T20:44:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
12879.5,2025-12-09T22:39:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
12905.5,2025-12-09T23:05:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
12939.5,2025-12-09T23:39:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
12965.5,2025-12-10T00:05:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
13096.5,2025-12-10T02:16:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
13097.5,2025-12-10T02:17:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
13156.5,2025-12-10T03:16:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
13157.5,2025-12-10T03:17:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
13196.0,2025-12-10T03:56:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
13215.0,2025-12-10T04:15:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
13256.0,2025-12-10T04:56:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
13275.0,2025-12-10T05:15:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
13397.0,2025-12-10T07:17:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
13423.0,2025-12-10T07:43:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
13457.0,2025-12-10T08:17:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
13483.0,2025-12-10T08:43:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
13495.5,2025-12-10T08:55:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
13540.5,2025-12-10T09:40:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
13555.5,2025-12-10T09:55:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
13600.5,2025-12-10T10:40:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
13718.5,2025-12-10T12:38:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
13736.0,2025-12-10T12:56:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
13778.5,2025-12-10T13:38:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
13796.0,2025-12-10T13:56:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
13915.5,2025-12-10T15:55:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
13941.5,2025-12-10T16:21:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
13975.5,2025-12-10T16:55:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
14001.5,2025-12-10T17:21:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
14109.5,2025-12-10T19:09:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
14135.5,2025-12-10T19:35:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
14169.5,2025-12-10T20:09:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
14195.5,2025-12-10T20:35:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
14208.0,2025-12-10T20:48:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
14268.0,2025-12-10T21:48:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
14284.0,2025-12-10T22:04:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
14344.0,2025-12-10T23:04:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
