timestamp,datetime,change_type,total_locomotives,busy_before,busy_after,available_before,available_after,utilization_before_percent,utilization_after_percent
4966.0,2025-12-04T10:46:00+00:00,released,2,2,1,0,1,100.0,50.0
4966.0,2025-12-04T10:46:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4971.0,2025-12-04T10:51:00+00:00,released,2,2,1,0,1,100.0,50.0
4971.0,2025-12-04T10:51:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4992.0,2025-12-04T11:12:00+00:00,released,2,2,1,0,1,100.0,50.0
4992.0,2025-12-04T11:12:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5018.0,2025-12-04T11:38:00+00:00,released,2,2,1,0,1,100.0,50.0
5047.5,2025-12-04T12:07:30+00:00,allocated,2,1,2,1,0,50.0,100.0
5064.5,2025-12-04T12:24:30+00:00,released,2,2,1,0,1,100.0,50.0
5064.5,2025-12-04T12:24:30+00:00,allocated,2,1,2,1,0,50.0,100.0
5090.5,2025-12-04T12:50:30+00:00,released,2,2,1,0,1,100.0,50.0
5090.5,2025-12-04T12:50:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5107.5,2025-12-04T13:07:30+00:00,released,2,2,1,0,1,100.0,50.0
5107.5,2025-12-04T13:07:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5117.5,2025-12-04T13:17:30+00:00,released,2,2,1,0,1,100.0,50.0
5117.5,2025-12-04T13:17:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5143.5,2025-12-04T13:43:30+00:00,released,2,2,1,0,1,100.0,50.0
5143.5,2025-12-04T13:43:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5262.5,2025-12-04T15:42:30+00:00,released,2,2,1,0,1,100.0,50.0
5262.5,2025-12-04T15:42:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5279.5,2025-12-04T15:59:30+00:00,released,2,2,1,0,1,100.0,50.0
5279.5,2025-12-04T15:59:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5282.5,2025-12-04T16:02:30+00:00,released,2,2,1,0,1,100.0,50.0
5282.5,2025-12-04T16:02:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5296.5,2025-12-04T16:16:30+00:00,released,2,2,1,0,1,100.0,50.0
5296.5,2025-12-04T16:16:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5308.5,2025-12-04T16:28:30+00:00,released,2,2,1,0,1,100.0,50.0
5308.5,2025-12-04T16:28:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5334.5,2025-12-04T16:54:30+00:00,released,2,2,1,0,1,100.0,50.0
5364.0,2025-12-04T17:24:00+00:00,allocated,2,1,2,1,0,50.0,100.0
5381.0,2025-12-04T17:41:00+00:00,released,2,2,1,0,1,100.0,50.0
5381.0,2025-12-04T17:41:00+00:00,allocated,2,1,2,1,0,50.0,100.0
5407.0,2025-12-04T18:07:00+00:00,released,2,2,1,0,1,100.0,50.0
5407.0,2025-12-04T18:07:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5424.0,2025-12-04T18:24:00+00:00,released,2,2,1,0,1,100.0,50.0
5424.0,2025-12-04T18:24:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5437.0,2025-12-04T18:37:00+00:00,released,2,2,1,0,1,100.0,50.0
