timestamp,datetime,workshop_id,change_type,total_bays,busy_before,busy_after,available_before,available_after,utilization_before_percent,utilization_after_percent
9785.0,2025-12-07T19:05:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
9811.0,2025-12-07T19:31:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
9897.5,2025-12-07T20:57:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
9908.0,2025-12-07T21:08:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
9957.5,2025-12-07T21:57:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
9968.0,2025-12-07T22:08:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
10097.0,2025-12-08T00:17:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
10123.0,2025-12-08T00:43:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
10157.0,2025-12-08T01:17:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
10183.0,2025-12-08T01:43:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
10281.5,2025-12-08T03:21:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
10307.5,2025-12-08T03:47:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
10341.5,2025-12-08T04:21:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
10367.5,2025-12-08T04:47:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
10509.0,2025-12-08T07:09:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
10526.0,2025-12-08T07:26:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
10569.0,2025-12-08T08:09:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
10586.0,2025-12-08T08:26:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
10700.0,2025-12-08T10:20:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
10726.0,2025-12-08T10:46:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
10760.0,2025-12-08T11:20:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
10786.0,2025-12-08T11:46:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
10849.0,2025-12-08T12:49:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
10875.0,2025-12-08T13:15:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
10909.0,2025-12-08T13:49:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
10935.0,2025-12-08T14:15:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
11062.5,2025-12-08T16:22:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
11073.5,2025-12-08T16:33:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
11122.5,2025-12-08T17:22:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
11133.5,2025-12-08T17:33:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
11264.5,2025-12-08T19:44:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
11267.5,2025-12-08T19:47:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
11324.5,2025-12-08T20:44:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
11327.5,2025-12-08T20:47:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
11457.5,2025-12-08T22:57:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
11483.5,2025-12-08T23:23:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
11517.5,2025-12-08T23:57:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
11543.5,2025-12-09T00:23:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
11673.5,2025-12-09T02:33:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
11699.5,2025-12-09T02:59:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
11733.5,2025-12-09T03:33:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
11759.5,2025-12-09T03:59:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
11840.0,2025-12-09T05:20:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
11856.5,2025-12-09T05:36:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
11900.0,2025-12-09T06:20:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
11916.5,2025-12-09T06:36:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
12029.5,2025-12-09T08:29:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
12055.5,2025-12-09T08:55:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
12089.5,2025-12-09T09:29:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
12115.5,2025-12-09T09:55:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
12212.0,2025-12-09T11:32:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
12238.0,2025-12-09T11:58:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
12272.0,2025-12-09T12:32:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
12298.0,2025-12-09T12:58:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
12437.0,2025-12-09T15:17:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
12463.0,2025-12-09T15:43:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
12497.0,2025-12-09T16:17:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
12523.0,2025-12-09T16:43:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
12620.0,2025-12-09T18:20:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
12646.0,2025-12-09T18:46:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
12680.0,2025-12-09T19:20:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
12706.0,2025-12-09T19:46:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
12800.0,2025-12-09T21:20:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
12819.0,2025-12-09T21:39:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
12860.0,2025-12-09T22:20:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
12879.0,2025-12-09T22:39:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
12992.0,2025-12-10T00:32:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
13018.0,2025-12-10T00:58:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
13052.0,2025-12-10T01:32:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
13078.0,2025-12-10T01:58:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
13221.5,2025-12-10T04:21:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
13247.5,2025-12-10T04:47:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
13281.5,2025-12-10T05:21:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
13307.5,2025-12-10T05:47:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
13381.0,2025-12-10T07:01:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
13407.0,2025-12-10T07:27:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
13441.0,2025-12-10T08:01:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
13467.0,2025-12-10T08:27:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
13597.0,2025-12-10T10:37:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
13623.0,2025-12-10T11:03:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
13657.0,2025-12-10T11:37:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
13683.0,2025-12-10T12:03:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
13764.0,2025-12-10T13:24:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
13790.0,2025-12-10T13:50:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
