timestamp,datetime,locomotive_id,event,from_location,to_location,purpose
2597.0,2025-12-02T19:17:00+00:00,LOCO_02,MOVING,track_19,retrofit,
2598.5,2025-12-02T19:18:30+00:00,LOCO_01,MOVING,retrofitted,parking16,
2605.0,2025-12-02T19:25:00+00:00,LOCO_02,MOVING,retrofit,WS_02,
2616.0,2025-12-02T19:36:00+00:00,LOCO_02,MOVING,WS_02,track_19,
2623.0,2025-12-02T19:43:00+00:00,LOCO_02,MOVING,track_19,retrofit,
2631.0,2025-12-02T19:51:00+00:00,LOCO_02,MOVING,retrofit,WS_01,
2642.0,2025-12-02T20:02:00+00:00,LOCO_02,MOVING,WS_01,track_19,
2647.0,2025-12-02T20:07:00+00:00,LOCO_02,MOVING,track_19,collection1,
2707.0,2025-12-02T21:07:00+00:00,LOCO_02,ALLOCATED,,,batch_transport
2714.0,2025-12-02T21:14:00+00:00,LOCO_02,MOVING,collection1,retrofit,
2722.0,2025-12-02T21:22:00+00:00,LOCO_01,MOVING,parking16,track_19,
2782.0,2025-12-02T22:22:00+00:00,LOCO_01,MOVING,track_19,WS_02,
2789.0,2025-12-02T22:29:00+00:00,LOCO_02,MOVING,retrofit,track_19,
2789.0,2025-12-02T22:29:00+00:00,LOCO_01,MOVING,WS_02,retrofitted,
2794.0,2025-12-02T22:34:00+00:00,LOCO_02,PARKING,,,
2794.0,2025-12-02T22:34:00+00:00,LOCO_01,MOVING,retrofitted,track_19,
2794.0,2025-12-02T22:34:00+00:00,LOCO_02,MOVING,track_19,WS_01,
2799.0,2025-12-02T22:39:00+00:00,LOCO_01,ALLOCATED,,,batch_transport
2799.0,2025-12-02T22:39:00+00:00,LOCO_01,MOVING,track_19,retrofitted,
2801.0,2025-12-02T22:41:00+00:00,LOCO_02,MOVING,WS_01,retrofitted,
2806.0,2025-12-02T22:46:00+00:00,LOCO_02,MOVING,retrofitted,track_19,
2807.0,2025-12-02T22:47:00+00:00,LOCO_01,MOVING,retrofitted,parking16,
2813.0,2025-12-02T22:53:00+00:00,LOCO_02,MOVING,track_19,retrofit,
2821.0,2025-12-02T23:01:00+00:00,LOCO_02,MOVING,retrofit,WS_02,
2832.0,2025-12-02T23:12:00+00:00,LOCO_02,MOVING,WS_02,track_19,
2839.0,2025-12-02T23:19:00+00:00,LOCO_02,MOVING,track_19,retrofit,
2847.0,2025-12-02T23:27:00+00:00,LOCO_02,MOVING,retrofit,WS_01,
2858.0,2025-12-02T23:38:00+00:00,LOCO_02,MOVING,WS_01,track_19,
2863.0,2025-12-02T23:43:00+00:00,LOCO_02,MOVING,track_19,collection2,
2923.0,2025-12-03T00:43:00+00:00,LOCO_02,ALLOCATED,,,batch_transport
2930.5,2025-12-03T00:50:30+00:00,LOCO_01,MOVING,parking16,track_19,
2932.0,2025-12-03T00:52:00+00:00,LOCO_02,MOVING,collection2,retrofit,
2990.5,2025-12-03T01:50:30+00:00,LOCO_01,MOVING,track_19,WS_02,
2997.5,2025-12-03T01:57:30+00:00,LOCO_01,MOVING,WS_02,retrofitted,
3002.5,2025-12-03T02:02:30+00:00,LOCO_01,MOVING,retrofitted,track_19,
3007.5,2025-12-03T02:07:30+00:00,LOCO_01,MOVING,track_19,WS_01,
3013.0,2025-12-03T02:13:00+00:00,LOCO_02,MOVING,retrofit,track_19,
3014.5,2025-12-03T02:14:30+00:00,LOCO_01,MOVING,WS_01,retrofitted,
3018.0,2025-12-03T02:18:00+00:00,LOCO_02,PARKING,,,
3019.5,2025-12-03T02:19:30+00:00,LOCO_01,MOVING,retrofitted,track_19,
3020.0,2025-12-03T02:20:00+00:00,LOCO_02,MOVING,track_19,retrofit,
3024.5,2025-12-03T02:24:30+00:00,LOCO_01,ALLOCATED,,,batch_transport
3024.5,2025-12-03T02:24:30+00:00,LOCO_01,MOVING,track_19,retrofitted,
3028.0,2025-12-03T02:28:00+00:00,LOCO_02,MOVING,retrofit,WS_02,
3032.5,2025-12-03T02:32:30+00:00,LOCO_01,MOVING,retrofitted,parking16,
3039.0,2025-12-03T02:39:00+00:00,LOCO_02,MOVING,WS_02,track_19,
3046.0,2025-12-03T02:46:00+00:00,LOCO_02,MOVING,track_19,retrofit,
3054.0,2025-12-03T02:54:00+00:00,LOCO_02,MOVING,retrofit,WS_01,
3065.0,2025-12-03T03:05:00+00:00,LOCO_02,MOVING,WS_01,track_19,
3070.0,2025-12-03T03:10:00+00:00,LOCO_02,MOVING,track_19,collection1,
3130.0,2025-12-03T04:10:00+00:00,LOCO_02,ALLOCATED,,,batch_transport
3141.0,2025-12-03T04:21:00+00:00,LOCO_02,MOVING,collection1,retrofit,
3156.0,2025-12-03T04:36:00+00:00,LOCO_01,MOVING,parking16,track_19,
3216.0,2025-12-03T05:36:00+00:00,LOCO_01,MOVING,track_19,WS_02,
