timestamp,datetime,change_type,total_locomotives,busy_before,busy_after,available_before,available_after,utilization_before_percent,utilization_after_percent
4338.5,2025-12-04T00:18:30+00:00,released,2,2,1,0,1,100.0,50.0
4338.5,2025-12-04T00:18:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4353.0,2025-12-04T00:33:00+00:00,released,2,2,1,0,1,100.0,50.0
4353.0,2025-12-04T00:33:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4379.0,2025-12-04T00:59:00+00:00,released,2,2,1,0,1,100.0,50.0
4379.0,2025-12-04T00:59:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4405.0,2025-12-04T01:25:00+00:00,released,2,2,1,0,1,100.0,50.0
4405.0,2025-12-04T01:25:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4527.0,2025-12-04T03:27:00+00:00,released,2,2,1,0,1,100.0,50.0
4527.0,2025-12-04T03:27:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4536.0,2025-12-04T03:36:00+00:00,released,2,2,1,0,1,100.0,50.0
4536.0,2025-12-04T03:36:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4544.0,2025-12-04T03:44:00+00:00,released,2,2,1,0,1,100.0,50.0
4544.0,2025-12-04T03:44:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4553.0,2025-12-04T03:53:00+00:00,released,2,2,1,0,1,100.0,50.0
4553.0,2025-12-04T03:53:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4579.0,2025-12-04T04:19:00+00:00,released,2,2,1,0,1,100.0,50.0
4579.0,2025-12-04T04:19:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4605.0,2025-12-04T04:45:00+00:00,released,2,2,1,0,1,100.0,50.0
4605.0,2025-12-04T04:45:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4732.5,2025-12-04T06:52:30+00:00,released,2,2,1,0,1,100.0,50.0
4732.5,2025-12-04T06:52:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4749.5,2025-12-04T07:09:30+00:00,released,2,2,1,0,1,100.0,50.0
4749.5,2025-12-04T07:09:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4760.0,2025-12-04T07:20:00+00:00,released,2,2,1,0,1,100.0,50.0
4760.0,2025-12-04T07:20:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4766.5,2025-12-04T07:26:30+00:00,released,2,2,1,0,1,100.0,50.0
4766.5,2025-12-04T07:26:30+00:00,allocated,2,2,2,0,0,100.0,100.0
4786.0,2025-12-04T07:46:00+00:00,released,2,2,1,0,1,100.0,50.0
4786.0,2025-12-04T07:46:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4812.0,2025-12-04T08:12:00+00:00,released,2,2,1,0,1,100.0,50.0
4812.0,2025-12-04T08:12:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4958.0,2025-12-04T10:38:00+00:00,released,2,2,1,0,1,100.0,50.0
4958.0,2025-12-04T10:38:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4967.0,2025-12-04T10:47:00+00:00,released,2,2,1,0,1,100.0,50.0
4967.0,2025-12-04T10:47:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4975.0,2025-12-04T10:55:00+00:00,released,2,2,1,0,1,100.0,50.0
4975.0,2025-12-04T10:55:00+00:00,allocated,2,2,2,0,0,100.0,100.0
4984.0,2025-12-04T11:04:00+00:00,released,2,2,1,0,1,100.0,50.0
4984.0,2025-12-04T11:04:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5010.0,2025-12-04T11:30:00+00:00,released,2,2,1,0,1,100.0,50.0
5010.0,2025-12-04T11:30:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5036.0,2025-12-04T11:56:00+00:00,released,2,2,1,0,1,100.0,50.0
5036.0,2025-12-04T11:56:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5166.5,2025-12-04T14:06:30+00:00,released,2,2,1,0,1,100.0,50.0
5166.5,2025-12-04T14:06:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5183.5,2025-12-04T14:23:30+00:00,released,2,2,1,0,1,100.0,50.0
5183.5,2025-12-04T14:23:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5199.0,2025-12-04T14:39:00+00:00,released,2,2,1,0,1,100.0,50.0
5199.0,2025-12-04T14:39:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5200.5,2025-12-04T14:40:30+00:00,released,2,2,1,0,1,100.0,50.0
5200.5,2025-12-04T14:40:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5222.0,2025-12-04T15:02:00+00:00,released,2,2,1,0,1,100.0,50.0
5222.0,2025-12-04T15:02:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5225.0,2025-12-04T15:05:00+00:00,released,2,2,1,0,1,100.0,50.0
5225.0,2025-12-04T15:05:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5248.0,2025-12-04T15:28:00+00:00,released,2,2,1,0,1,100.0,50.0
5248.0,2025-12-04T15:28:00+00:00,allocated,2,2,2,0,0,100.0,100.0
5356.5,2025-12-04T17:16:30+00:00,released,2,2,1,0,1,100.0,50.0
5356.5,2025-12-04T17:16:30+00:00,allocated,2,2,2,0,0,100.0,100.0
5373.5,2025-12-04T17:33:30+00:00,released,2,2,1,0,1,100.0,50.0
