timestamp,datetime,workshop_id,change_type,total_bays,busy_before,busy_after,available_before,available_after,utilization_before_percent,utilization_after_percent
4123.5,2025-12-03T20:43:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
4128.0,2025-12-03T20:48:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
4166.5,2025-12-03T21:26:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
4192.5,2025-12-03T21:52:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
4226.5,2025-12-03T22:26:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
4252.5,2025-12-03T22:52:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
4327.5,2025-12-04T00:07:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
4349.5,2025-12-04T00:29:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
4387.5,2025-12-04T01:07:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
4409.5,2025-12-04T01:29:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
4426.0,2025-12-04T01:46:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
4469.0,2025-12-04T02:29:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
4486.0,2025-12-04T02:46:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
4529.0,2025-12-04T03:29:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
4695.0,2025-12-04T06:15:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
4721.0,2025-12-04T06:41:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
4755.0,2025-12-04T07:15:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
4781.0,2025-12-04T07:41:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
4793.5,2025-12-04T07:53:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
4852.5,2025-12-04T08:52:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
4853.5,2025-12-04T08:53:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
4912.5,2025-12-04T09:52:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
5000.5,2025-12-04T11:20:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
