timestamp,datetime,locomotive_id,event,from_location,to_location,purpose
3054.0,2025-12-03T02:54:00+00:00,LOCO_02,MOVING,track_19,WS_01,
3061.0,2025-12-03T03:01:00+00:00,LOCO_02,MOVING,WS_01,retrofitted,
3066.0,2025-12-03T03:06:00+00:00,LOCO_02,MOVING,retrofitted,track_19,
3069.5,2025-12-03T03:09:30+00:00,LOCO_01,MOVING,retrofit,track_19,
3073.0,2025-12-03T03:13:00+00:00,LOCO_02,MOVING,track_19,retrofit,
3074.5,2025-12-03T03:14:30+00:00,LOCO_01,PARKING,,,
3076.5,2025-12-03T03:16:30+00:00,LOCO_01,MOVING,track_19,retrofit,
3081.0,2025-12-03T03:21:00+00:00,LOCO_02,MOVING,retrofit,WS_02,
3084.5,2025-12-03T03:24:30+00:00,LOCO_01,MOVING,retrofit,WS_01,
3092.0,2025-12-03T03:32:00+00:00,LOCO_02,MOVING,WS_02,track_19,
3095.5,2025-12-03T03:35:30+00:00,LOCO_01,MOVING,WS_01,track_19,
3097.0,2025-12-03T03:37:00+00:00,LOCO_02,ALLOCATED,,,batch_transport
3097.0,2025-12-03T03:37:00+00:00,LOCO_02,MOVING,track_19,retrofitted,
3106.0,2025-12-03T03:46:00+00:00,LOCO_02,MOVING,retrofitted,parking16,
3152.5,2025-12-03T04:32:30+00:00,LOCO_01,MOVING,track_19,WS_02,
3159.5,2025-12-03T04:39:30+00:00,LOCO_01,MOVING,WS_02,retrofitted,
3164.5,2025-12-03T04:44:30+00:00,LOCO_01,MOVING,retrofitted,track_19,
3169.5,2025-12-03T04:49:30+00:00,LOCO_01,MOVING,track_19,WS_01,
3176.5,2025-12-03T04:56:30+00:00,LOCO_01,MOVING,WS_01,retrofitted,
3181.5,2025-12-03T05:01:30+00:00,LOCO_01,MOVING,retrofitted,track_19,
3188.5,2025-12-03T05:08:30+00:00,LOCO_01,MOVING,track_19,retrofit,
3196.5,2025-12-03T05:16:30+00:00,LOCO_01,MOVING,retrofit,WS_02,
3207.5,2025-12-03T05:27:30+00:00,LOCO_01,MOVING,WS_02,track_19,
3214.5,2025-12-03T05:34:30+00:00,LOCO_01,MOVING,track_19,retrofit,
3222.5,2025-12-03T05:42:30+00:00,LOCO_01,MOVING,retrofit,WS_01,
3231.5,2025-12-03T05:51:30+00:00,LOCO_02,MOVING,parking16,track_19,
3233.5,2025-12-03T05:53:30+00:00,LOCO_01,MOVING,WS_01,track_19,
3238.5,2025-12-03T05:58:30+00:00,LOCO_01,MOVING,track_19,collection2,
3291.5,2025-12-03T06:51:30+00:00,LOCO_02,MOVING,track_19,WS_02,
3298.5,2025-12-03T06:58:30+00:00,LOCO_01,ALLOCATED,,,batch_transport
3298.5,2025-12-03T06:58:30+00:00,LOCO_02,MOVING,WS_02,retrofitted,
3303.5,2025-12-03T07:03:30+00:00,LOCO_02,MOVING,retrofitted,track_19,
3307.5,2025-12-03T07:07:30+00:00,LOCO_01,MOVING,collection2,retrofit,
3308.5,2025-12-03T07:08:30+00:00,LOCO_02,MOVING,track_19,WS_01,
3315.5,2025-12-03T07:15:30+00:00,LOCO_02,MOVING,WS_01,retrofitted,
3320.5,2025-12-03T07:20:30+00:00,LOCO_02,MOVING,retrofitted,track_19,
3325.5,2025-12-03T07:25:30+00:00,LOCO_02,ALLOCATED,,,batch_transport
3325.5,2025-12-03T07:25:30+00:00,LOCO_02,MOVING,track_19,retrofitted,
3335.5,2025-12-03T07:35:30+00:00,LOCO_02,MOVING,retrofitted,parking16,
3388.5,2025-12-03T08:28:30+00:00,LOCO_01,MOVING,retrofit,track_19,
3393.5,2025-12-03T08:33:30+00:00,LOCO_01,PARKING,,,
3395.5,2025-12-03T08:35:30+00:00,LOCO_01,MOVING,track_19,retrofit,
3403.5,2025-12-03T08:43:30+00:00,LOCO_01,MOVING,retrofit,WS_02,
3414.5,2025-12-03T08:54:30+00:00,LOCO_01,MOVING,WS_02,track_19,
3421.5,2025-12-03T09:01:30+00:00,LOCO_01,MOVING,track_19,retrofit,
3429.5,2025-12-03T09:09:30+00:00,LOCO_01,MOVING,retrofit,WS_01,
3440.5,2025-12-03T09:20:30+00:00,LOCO_01,MOVING,WS_01,track_19,
3445.5,2025-12-03T09:25:30+00:00,LOCO_01,MOVING,track_19,collection1,
3463.0,2025-12-03T09:43:00+00:00,LOCO_02,MOVING,parking16,track_19,
