timestamp,datetime,wagon_id,train_id,rejection_type,detailed_reason,track_id
8425.5,2025-12-06T20:25:30+00:00,W6008,T116,TRACK_FULL,No collection track available,
8456.5,2025-12-06T20:56:30+00:00,W0293,T117,TRACK_FULL,No collection track available,
8456.5,2025-12-06T20:56:30+00:00,W0616,T117,TRACK_FULL,No collection track available,
8456.5,2025-12-06T20:56:30+00:00,W7853,T117,TRACK_FULL,No collection track available,
8572.75,2025-12-06T22:52:45+00:00,W10134,T118,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
8572.75,2025-12-06T22:52:45+00:00,W0956,T118,TRACK_FULL,No collection track available,
8572.75,2025-12-06T22:52:45+00:00,W12146,T118,TRACK_FULL,No collection track available,
8572.75,2025-12-06T22:52:45+00:00,W2794,T118,TRACK_FULL,No collection track available,
8635.25,2025-12-06T23:55:15+00:00,W0128,T119,TRACK_FULL,No collection track available,
8635.25,2025-12-06T23:55:15+00:00,W7755,T119,TRACK_FULL,No collection track available,
8635.25,2025-12-06T23:55:15+00:00,W9951,T119,TRACK_FULL,No collection track available,
8635.25,2025-12-06T23:55:15+00:00,W4605,T119,TRACK_FULL,No collection track available,
9084.25,2025-12-07T07:24:15+00:00,W11256,T120,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
9084.25,2025-12-07T07:24:15+00:00,W10878,T120,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
9084.25,2025-12-07T07:24:15+00:00,W0875,T120,TRACK_FULL,No collection track available,
9084.25,2025-12-07T07:24:15+00:00,W5989,T120,TRACK_FULL,No collection track available,
9084.25,2025-12-07T07:24:15+00:00,W5415,T120,TRACK_FULL,No collection track available,
9084.25,2025-12-07T07:24:15+00:00,W12031,T120,TRACK_FULL,No collection track available,
9185.25,2025-12-07T09:05:15+00:00,W12208,T121,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
9185.25,2025-12-07T09:05:15+00:00,W11259,T121,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
9185.25,2025-12-07T09:05:15+00:00,W8714,T121,TRACK_FULL,No collection track available,
9185.25,2025-12-07T09:05:15+00:00,W7877,T121,TRACK_FULL,No collection track available,
9185.25,2025-12-07T09:05:15+00:00,W7897,T121,TRACK_FULL,No collection track available,
9185.25,2025-12-07T09:05:15+00:00,W0962,T121,TRACK_FULL,No collection track available,
9300.5,2025-12-07T11:00:30+00:00,W5248,T122,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
9300.5,2025-12-07T11:00:30+00:00,W5310,T122,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
9337.25,2025-12-07T11:37:15+00:00,W10435,T123,TRACK_FULL,No collection track available,
9444.25,2025-12-07T13:24:15+00:00,W0943,T125,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
9444.25,2025-12-07T13:24:15+00:00,W10081,T125,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
9444.25,2025-12-07T13:24:15+00:00,W10881,T125,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
9444.25,2025-12-07T13:24:15+00:00,W11518,T125,TRACK_FULL,No collection track available,
9444.25,2025-12-07T13:24:15+00:00,W9071,T125,TRACK_FULL,No collection track available,
9444.25,2025-12-07T13:24:15+00:00,W11516,T125,TRACK_FULL,No collection track available,
9444.25,2025-12-07T13:24:15+00:00,W5434,T125,TRACK_FULL,No collection track available,
9529.5,2025-12-07T14:49:30+00:00,W10348,T126,TRACK_FULL,No collection track available,
9529.5,2025-12-07T14:49:30+00:00,W10272,T126,TRACK_FULL,No collection track available,
9529.5,2025-12-07T14:49:30+00:00,W10292,T126,TRACK_FULL,No collection track available,
9684.0,2025-12-07T17:24:00+00:00,W318166502860,T127,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
9684.0,2025-12-07T17:24:00+00:00,W2696,T127,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
9706.0,2025-12-07T17:46:00+00:00,W0128,T128,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
9706.0,2025-12-07T17:46:00+00:00,W4605,T128,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
9800.25,2025-12-07T19:20:15+00:00,W3210,T129,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
9800.25,2025-12-07T19:20:15+00:00,W0002,T129,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
9800.25,2025-12-07T19:20:15+00:00,W11510,T129,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
9896.5,2025-12-07T20:56:30+00:00,W2774,T130,TRACK_FULL,No collection track available,
9896.5,2025-12-07T20:56:30+00:00,W10233,T130,TRACK_FULL,No collection track available,
9896.5,2025-12-07T20:56:30+00:00,W2815,T130,TRACK_FULL,No collection track available,
10065.5,2025-12-07T23:45:30+00:00,W8616,T132,TRACK_FULL,No collection track available,
10073.25,2025-12-07T23:53:15+00:00,W10387,T133,TRACK_FULL,No collection track available,
10073.25,2025-12-07T23:53:15+00:00,W10100,T133,TRACK_FULL,No collection track available,
10073.25,2025-12-07T23:53:15+00:00,W10959,T133,TRACK_FULL,No collection track available,
10073.25,2025-12-07T23:53:15+00:00,W1888,T133,TRACK_FULL,No collection track available,
10073.25,2025-12-07T23:53:15+00:00,W0139,T133,TRACK_FULL,No collection track available,
10112.0,2025-12-08T00:32:00+00:00,W10330,T134,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
10227.75,2025-12-08T02:27:45+00:00,W5834,T136,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
10227.75,2025-12-08T02:27:45+00:00,W5838,T136,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
10227.75,2025-12-08T02:27:45+00:00,W9427,T136,TRACK_FULL,No collection track available,
10253.0,2025-12-08T02:53:00+00:00,W0234,T137,TRACK_FULL,No collection track available,
10253.0,2025-12-08T02:53:00+00:00,W12229,T137,TRACK_FULL,No collection track available,
10253.0,2025-12-08T02:53:00+00:00,W6323,T137,TRACK_FULL,No collection track available,
10420.25,2025-12-08T05:40:15+00:00,W11261,T138,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
10420.25,2025-12-08T05:40:15+00:00,W11269,T138,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
10420.25,2025-12-08T05:40:15+00:00,W2973,T138,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
10423.5,2025-12-08T05:43:30+00:00,W12221,T139,TRACK_FULL,No collection track available,
10423.5,2025-12-08T05:43:30+00:00,W4422,T139,TRACK_FULL,No collection track available,
10423.5,2025-12-08T05:43:30+00:00,W4392,T139,TRACK_FULL,No collection track available,
10423.5,2025-12-08T05:43:30+00:00,W0237,T139,TRACK_FULL,No collection track available,
10423.5,2025-12-08T05:43:30+00:00,W9833,T139,TRACK_FULL,No collection track available,
10430.25,2025-12-08T05:50:15+00:00,W6734,T140,TRACK_FULL,No collection track available,
10430.25,2025-12-08T05:50:15+00:00,W4085,T140,TRACK_FULL,No collection track available,
10430.25,2025-12-08T05:50:15+00:00,W3909,T140,TRACK_FULL,No collection track available,
10430.25,2025-12-08T05:50:15+00:00,W3822,T140,TRACK_FULL,No collection track available,
10430.25,2025-12-08T05:50:15+00:00,W4571,T140,TRACK_FULL,No collection track available,
10500.0,2025-12-08T07:00:00+00:00,W9043,T141,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
10500.0,2025-12-08T07:00:00+00:00,W10772,T141,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
10500.0,2025-12-08T07:00:00+00:00,W318166502860,T141,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
10500.0,2025-12-08T07:00:00+00:00,W1419,T141,TRACK_FULL,No collection track available,
10593.5,2025-12-08T08:33:30+00:00,W9959,T142,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
10593.5,2025-12-08T08:33:30+00:00,W4380,T142,TRACK_FULL,No collection track available,
10593.5,2025-12-08T08:33:30+00:00,W5872,T142,TRACK_FULL,No collection track available,
10593.5,2025-12-08T08:33:30+00:00,W6989,T142,TRACK_FULL,No collection track available,
10593.5,2025-12-08T08:33:30+00:00,W12179,T142,TRACK_FULL,No collection track available,
10593.5,2025-12-08T08:33:30+00:00,W0093,T142,TRACK_FULL,No collection track available,
10593.5,2025-12-08T08:33:30+00:00,W0131,T142,TRACK_FULL,No collection track available,
10616.5,2025-12-08T08:56:30+00:00,W8335,T143,TRACK_FULL,No collection track available,
10616.5,2025-12-08T08:56:30+00:00,W7282,T143,TRACK_FULL,No collection track available,
10616.5,2025-12-08T08:56:30+00:00,W12073,T143,TRACK_FULL,No collection track available,
10788.0,2025-12-08T11:48:00+00:00,W0139,T144,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
10795.0,2025-12-08T11:55:00+00:00,W12155,T146,TRACK_FULL,No collection track available,
10795.0,2025-12-08T11:55:00+00:00,W10815,T146,TRACK_FULL,No collection track available,
10795.0,2025-12-08T11:55:00+00:00,W9311,T146,TRACK_FULL,No collection track available,
10795.0,2025-12-08T11:55:00+00:00,W8090,T146,TRACK_FULL,No collection track available,
10796.75,2025-12-08T11:56:45+00:00,W7601,T147,TRACK_FULL,No collection track available,
10796.75,2025-12-08T11:56:45+00:00,W0848,T147,TRACK_FULL,No collection track available,
10796.75,2025-12-08T11:56:45+00:00,W5493,T147,TRACK_FULL,No collection track available,
10842.75,2025-12-08T12:42:45+00:00,W6352,T148,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
10842.75,2025-12-08T12:42:45+00:00,W2444,T148,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
10860.25,2025-12-08T13:00:15+00:00,W0962,T149,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
10860.25,2025-12-08T13:00:15+00:00,W1888,T149,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
10860.25,2025-12-08T13:00:15+00:00,W0013,T149,TRACK_FULL,No collection track available,
10947.75,2025-12-08T14:27:45+00:00,W2980,T150,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
10947.75,2025-12-08T14:27:45+00:00,W3413,T150,TRACK_FULL,No collection track available,
10947.75,2025-12-08T14:27:45+00:00,W8479,T150,TRACK_FULL,No collection track available,
10947.75,2025-12-08T14:27:45+00:00,W8637,T150,TRACK_FULL,No collection track available,
10947.75,2025-12-08T14:27:45+00:00,W10934,T150,TRACK_FULL,No collection track available,
10947.75,2025-12-08T14:27:45+00:00,W3237,T150,TRACK_FULL,No collection track available,
10973.75,2025-12-08T14:53:45+00:00,W5611,T151,TRACK_FULL,No collection track available,
10973.75,2025-12-08T14:53:45+00:00,W8094,T151,TRACK_FULL,No collection track available,
10973.75,2025-12-08T14:53:45+00:00,W2299,T151,TRACK_FULL,No collection track available,
10973.75,2025-12-08T14:53:45+00:00,W2263,T151,TRACK_FULL,No collection track available,
10973.75,2025-12-08T14:53:45+00:00,W8075,T151,TRACK_FULL,No collection track available,
10973.75,2025-12-08T14:53:45+00:00,W5681,T151,TRACK_FULL,No collection track available,
10973.75,2025-12-08T14:53:45+00:00,W6409,T151,TRACK_FULL,No collection track available,
10973.75,2025-12-08T14:53:45+00:00,W8498,T151,TRACK_FULL,No collection track available,
10973.75,2025-12-08T14:53:45+00:00,W2133,T151,TRACK_FULL,No collection track available,
10973.75,2025-12-08T14:53:45+00:00,W10562,T151,TRACK_FULL,No collection track available,
11231.5,2025-12-08T19:11:30+00:00,W1040,T152,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
11231.5,2025-12-08T19:11:30+00:00,W4380,T152,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
11231.5,2025-12-08T19:11:30+00:00,W7598,T152,TRACK_FULL,No collection track available,
11231.5,2025-12-08T19:11:30+00:00,W7513,T152,TRACK_FULL,No collection track available,
11231.5,2025-12-08T19:11:30+00:00,W9446,T152,TRACK_FULL,No collection track available,
11231.5,2025-12-08T19:11:30+00:00,W2844,T152,TRACK_FULL,No collection track available,
11231.5,2025-12-08T19:11:30+00:00,W8339,T152,TRACK_FULL,No collection track available,
11231.5,2025-12-08T19:11:30+00:00,W0555,T152,TRACK_FULL,No collection track available,
11544.25,2025-12-09T00:24:15+00:00,W2225,T153,TRACK_FULL,No collection track available,
11544.25,2025-12-09T00:24:15+00:00,W4491,T153,TRACK_FULL,No collection track available,
11705.25,2025-12-09T03:05:15+00:00,W8494,T154,TRACK_FULL,No collection track available,
11705.25,2025-12-09T03:05:15+00:00,W1427,T154,TRACK_FULL,No collection track available,
11705.25,2025-12-09T03:05:15+00:00,W3860,T154,TRACK_FULL,No collection track available,
11849.0,2025-12-09T05:29:00+00:00,W0237,T156,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
11913.75,2025-12-09T06:33:45+00:00,W0948,T157,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
12046.0,2025-12-09T08:46:00+00:00,W0020,T158,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
12046.0,2025-12-09T08:46:00+00:00,W0674,T158,TRACK_FULL,No collection track available,
12046.0,2025-12-09T08:46:00+00:00,W6936,T158,TRACK_FULL,No collection track available,
12205.25,2025-12-09T11:25:15+00:00,W11513,T159,TRACK_FULL,No collection track available,
12205.25,2025-12-09T11:25:15+00:00,W3087,T159,TRACK_FULL,No collection track available,
12205.25,2025-12-09T11:25:15+00:00,W12182,T159,TRACK_FULL,No collection track available,
12226.5,2025-12-09T11:46:30+00:00,W4285,T160,TRACK_FULL,No collection track available,
12226.5,2025-12-09T11:46:30+00:00,W3948,T160,TRACK_FULL,No collection track available,
12226.5,2025-12-09T11:46:30+00:00,W0039,T160,TRACK_FULL,No collection track available,
12226.5,2025-12-09T11:46:30+00:00,W4885,T160,TRACK_FULL,No collection track available,
12226.5,2025-12-09T11:46:30+00:00,W3752,T160,TRACK_FULL,No collection track available,
12226.5,2025-12-09T11:46:30+00:00,W4298,T160,TRACK_FULL,No collection track available,
12234.0,2025-12-09T11:54:00+00:00,W10284,T161,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
12234.0,2025-12-09T11:54:00+00:00,W10568,T161,TRACK_FULL,No collection track available,
12234.0,2025-12-09T11:54:00+00:00,W10590,T161,TRACK_FULL,No collection track available,
12234.0,2025-12-09T11:54:00+00:00,W10269,T161,TRACK_FULL,No collection track available,
12314.25,2025-12-09T13:14:15+00:00,W10878,T162,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
12314.25,2025-12-09T13:14:15+00:00,W11259,T162,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
12314.25,2025-12-09T13:14:15+00:00,W5173,T162,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
12376.5,2025-12-09T14:16:30+00:00,W9406,T163,TRACK_FULL,No collection track available,
12376.5,2025-12-09T14:16:30+00:00,W5153,T163,TRACK_FULL,No collection track available,
12404.0,2025-12-09T14:44:00+00:00,W2916,T164,TRACK_FULL,No collection track available,
12594.5,2025-12-09T17:54:30+00:00,W8906,T166,TRACK_FULL,No collection track available,
12594.5,2025-12-09T17:54:30+00:00,W8903,T166,TRACK_FULL,No collection track available,
12594.5,2025-12-09T17:54:30+00:00,W10624,T166,TRACK_FULL,No collection track available,
12597.0,2025-12-09T17:57:00+00:00,W2844,T167,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
12597.0,2025-12-09T17:57:00+00:00,W3860,T167,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
12597.0,2025-12-09T17:57:00+00:00,W4223,T167,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
12611.0,2025-12-09T18:11:00+00:00,W12331,T168,TRACK_FULL,No collection track available,
12663.0,2025-12-09T19:03:00+00:00,W5612,T169,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
12663.0,2025-12-09T19:03:00+00:00,W6823,T169,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
12669.0,2025-12-09T19:09:00+00:00,W9311,T170,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
12748.5,2025-12-09T20:28:30+00:00,W10522,T171,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
12748.5,2025-12-09T20:28:30+00:00,W12031,T171,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
12777.0,2025-12-09T20:57:00+00:00,W3919,T172,TRACK_FULL,No collection track available,
12777.0,2025-12-09T20:57:00+00:00,W4150,T172,TRACK_FULL,No collection track available,
12777.0,2025-12-09T20:57:00+00:00,W4249,T172,TRACK_FULL,No collection track available,
12787.25,2025-12-09T21:07:15+00:00,W3790,T173,TRACK_FULL,No collection track available,
12787.25,2025-12-09T21:07:15+00:00,W2829,T173,TRACK_FULL,No collection track available,
12939.0,2025-12-09T23:39:00+00:00,W10881,T174,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
12939.0,2025-12-09T23:39:00+00:00,W10883,T174,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
12939.0,2025-12-09T23:39:00+00:00,W10896,T174,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
12939.0,2025-12-09T23:39:00+00:00,W10081,T174,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
12939.0,2025-12-09T23:39:00+00:00,W9143,T174,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
12939.0,2025-12-09T23:39:00+00:00,W7218,T174,TRACK_FULL,No collection track available,
12954.5,2025-12-09T23:54:30+00:00,W4370,T175,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
13015.75,2025-12-10T00:55:45+00:00,W5411,T177,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
13015.75,2025-12-10T00:55:45+00:00,W11513,T177,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
13103.5,2025-12-10T02:23:30+00:00,W9744,T178,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
13171.75,2025-12-10T03:31:45+00:00,W11298,T179,TRACK_FULL,No collection track available,
13171.75,2025-12-10T03:31:45+00:00,W2064,T179,TRACK_FULL,No collection track available,
13171.75,2025-12-10T03:31:45+00:00,W10999,T179,TRACK_FULL,No collection track available,
13171.75,2025-12-10T03:31:45+00:00,W10366,T179,TRACK_FULL,No collection track available,
13171.75,2025-12-10T03:31:45+00:00,W5410,T179,TRACK_FULL,No collection track available,
13298.75,2025-12-10T05:38:45+00:00,W1161,T180,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
13298.75,2025-12-10T05:38:45+00:00,W1158,T180,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
13298.75,2025-12-10T05:38:45+00:00,W1156,T180,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
13298.75,2025-12-10T05:38:45+00:00,W1152,T180,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
13298.75,2025-12-10T05:38:45+00:00,W1139,T180,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
13298.75,2025-12-10T05:38:45+00:00,W1174,T180,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
13298.75,2025-12-10T05:38:45+00:00,W1149,T180,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
13314.5,2025-12-10T05:54:30+00:00,W10715,T181,TRACK_FULL,No collection track available,
13314.5,2025-12-10T05:54:30+00:00,W3172,T181,TRACK_FULL,No collection track available,
13389.25,2025-12-10T07:09:15+00:00,W6989,T182,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
13389.25,2025-12-10T07:09:15+00:00,W10397,T182,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
13389.25,2025-12-10T07:09:15+00:00,W4392,T182,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
13389.25,2025-12-10T07:09:15+00:00,W4422,T182,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
13392.5,2025-12-10T07:12:30+00:00,W10889,T183,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
13392.5,2025-12-10T07:12:30+00:00,W3087,T183,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
13392.5,2025-12-10T07:12:30+00:00,W10958,T183,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
13392.5,2025-12-10T07:12:30+00:00,W11254,T183,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
13392.5,2025-12-10T07:12:30+00:00,W5420,T183,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
13392.5,2025-12-10T07:12:30+00:00,W11261,T183,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
13392.5,2025-12-10T07:12:30+00:00,W11269,T183,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
13392.5,2025-12-10T07:12:30+00:00,W9046,T183,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
13392.5,2025-12-10T07:12:30+00:00,W2130,T183,TRACK_FULL,No collection track available,
13392.5,2025-12-10T07:12:30+00:00,W2119,T183,TRACK_FULL,No collection track available,
13460.0,2025-12-10T08:20:00+00:00,W0874,T184,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
13460.0,2025-12-10T08:20:00+00:00,W8648,T184,TRACK_FULL,No collection track available,
13647.25,2025-12-10T11:27:15+00:00,W10521,T187,TRACK_FULL,No collection track available,
13647.25,2025-12-10T11:27:15+00:00,W12051,T187,TRACK_FULL,No collection track available,
13647.25,2025-12-10T11:27:15+00:00,W2236,T187,TRACK_FULL,No collection track available,
13647.25,2025-12-10T11:27:15+00:00,W9767,T187,TRACK_FULL,No collection track available,
14097.75,2025-12-10T18:57:45+00:00,W11348,T188,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
14097.75,2025-12-10T18:57:45+00:00,W11970,T188,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
14205.25,2025-12-10T20:45:15+00:00,W7889,T189,TRACK_FULL,No collection track available,
14372.75,2025-12-10T23:32:45+00:00,W5872,T190,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
14372.75,2025-12-10T23:32:45+00:00,W4802,T190,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
14372.75,2025-12-10T23:32:45+00:00,W6323,T190,NO_RETROFIT_NEEDED,Wagon doesn't need retrofit,
