timestamp,datetime,workshop_id,change_type,total_bays,busy_before,busy_after,available_before,available_after,utilization_before_percent,utilization_after_percent
10400.5,2025-12-08T05:20:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
10428.5,2025-12-08T05:48:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
10460.5,2025-12-08T06:20:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
10488.5,2025-12-08T06:48:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
10635.0,2025-12-08T09:15:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
10695.0,2025-12-08T10:15:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
10704.5,2025-12-08T10:24:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
10764.5,2025-12-08T11:24:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
10792.0,2025-12-08T11:52:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
10852.0,2025-12-08T12:52:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
11033.5,2025-12-08T15:53:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
11093.5,2025-12-08T16:53:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
11193.0,2025-12-08T18:33:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
11253.0,2025-12-08T19:33:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
11321.5,2025-12-08T20:41:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
11375.0,2025-12-08T21:35:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
11381.5,2025-12-08T21:41:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
11435.0,2025-12-08T22:35:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
11566.5,2025-12-09T00:46:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
11626.5,2025-12-09T01:46:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
11642.5,2025-12-09T02:02:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
11702.5,2025-12-09T03:02:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
11757.5,2025-12-09T03:57:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
11817.5,2025-12-09T04:57:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
11829.0,2025-12-09T05:09:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
11889.0,2025-12-09T06:09:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
12095.5,2025-12-09T09:35:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
12121.5,2025-12-09T10:01:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
12155.5,2025-12-09T10:35:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
12181.5,2025-12-09T11:01:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
12286.5,2025-12-09T12:46:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
12346.5,2025-12-09T13:46:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
12477.5,2025-12-09T15:57:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
12537.5,2025-12-09T16:57:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
12551.0,2025-12-09T17:11:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
12611.0,2025-12-09T18:11:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
12668.5,2025-12-09T19:08:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
12728.5,2025-12-09T20:08:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
12764.5,2025-12-09T20:44:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
12824.5,2025-12-09T21:44:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
12964.5,2025-12-10T00:04:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
13024.5,2025-12-10T01:04:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
13162.5,2025-12-10T03:22:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
13222.5,2025-12-10T04:22:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
13286.5,2025-12-10T05:26:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
13327.5,2025-12-10T06:07:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
13346.5,2025-12-10T06:26:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
13387.5,2025-12-10T07:07:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
13477.5,2025-12-10T08:37:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
13530.0,2025-12-10T09:30:00+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
13537.5,2025-12-10T09:37:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
13590.0,2025-12-10T10:30:00+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
13721.5,2025-12-10T12:41:30+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
13773.5,2025-12-10T13:33:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
13781.5,2025-12-10T13:41:30+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
13833.5,2025-12-10T14:33:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
13968.0,2025-12-10T16:48:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
14028.0,2025-12-10T17:48:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
14043.5,2025-12-10T18:03:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
14103.5,2025-12-10T19:03:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
14218.0,2025-12-10T20:58:00+00:00,WS_02,bay_occupied,2,0,2,2,0,0.0,100.0
14278.0,2025-12-10T21:58:00+00:00,WS_02,bay_freed,2,2,0,0,2,100.0,0.0
14321.5,2025-12-10T22:41:30+00:00,WS_01,bay_occupied,2,0,2,2,0,0.0,100.0
14381.5,2025-12-10T23:41:30+00:00,WS_01,bay_freed,2,2,0,0,2,100.0,0.0
